SYMBOL,ENTREZID,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RUNX1,861,RUNX family transcription factor 1,81.84179428,1.029387598,0.292174122,3.523199076,0.000426371,0.001900551
RUNX2,860,RUNX family transcription factor 2,12.67709226,-1.070283895,0.427506966,-2.503547262,0.012295526,0.032811992
RUSC1-AS1,284618,RUSC1 antisense RNA 1,8.080556839,-1.579642886,0.394441317,-4.004760194,6.21E-05,0.00036265
S100A11,6282,S100 calcium binding protein A11,191.9256126,-1.182417091,0.262192063,-4.509736408,6.49E-06,5.11E-05
S100A3,6274,S100 calcium binding protein A3,0.631913185,-3.194947663,1.284354779,-2.487589657,0.012861203,0.033964542
S100A6,6277,S100 calcium binding protein A6,1925.996283,1.090819474,0.342482875,3.185033628,0.001447372,0.005366682
S100P,6286,S100 calcium binding protein P,27.24074009,2.113563132,0.630368006,3.352903563,0.000799686,0.003251205
S100Z,170591,S100 calcium binding protein Z,10.5180365,1.241708329,0.434873941,2.855329352,0.004299222,0.013559085
SACM1L,22908,SAC1 like phosphatidylinositide phosphatase,13.18710034,-1.291703475,0.305296076,-4.230986164,2.33E-05,0.000156519
SAG,6295,S-antigen visual arrestin,1.039322307,1.212002307,0.437078507,2.772962497,0.005554852,0.016795561
SAMD11,148398,sterile alpha motif domain containing 11,45.42847089,3.446732826,0.663798205,5.192440712,2.08E-07,2.49E-06
SAMD4A,23034,sterile alpha motif domain containing 4A,12.56840488,1.576340826,0.450842827,3.496430976,0.000471526,0.00207398
SAMD7,344658,sterile alpha motif domain containing 7,7.637954045,-1.946799474,0.523351118,-3.719872577,0.000199323,0.000988498
SAMD9,54809,sterile alpha motif domain containing 9,12.43987484,-1.418944562,0.408299375,-3.475255288,0.000510367,0.002218244
SAMD9L,219285,sterile alpha motif domain containing 9 like,55.56093717,-3.907078114,0.349212129,-11.18826579,4.65E-29,5.94E-26
SAMHD1,25939,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,78.88855115,-1.701495364,0.246238131,-6.909958902,4.85E-12,1.80E-10
SASH3,54440,SAM and SH3 domain containing 3,96.45378109,-1.857251829,0.249622718,-7.440235572,1.01E-13,5.44E-12
SASS6,163786,SAS-6 centriolar assembly protein,3.856399108,-1.718125321,0.455064244,-3.775566516,0.000159644,0.000816623
SATL1,340562,spermidine/spermine N1-acetyl transferase like 1,0.892946336,-3.453684813,0.721779955,-4.784955286,1.71E-06,1.57E-05
SBDS,51119,SBDS ribosome maturation factor,332.6178689,1.206905776,0.316903609,3.808431785,0.000139851,0.000730015
SBDSP1,155370,SBDS pseudogene 1,94.06857716,1.309617607,0.297050919,4.408731041,1.04E-05,7.75E-05
SBNO1,55206,strawberry notch homolog 1,35.21923077,-1.171828253,0.222917206,-5.256786909,1.47E-07,1.82E-06
SBNO2,22904,strawberry notch homolog 2,155.2019769,1.053124935,0.192498676,5.47081652,4.48E-08,6.37E-07
SCAMP5,192683,secretory carrier membrane protein 5,308.3334854,1.885667354,0.28431068,6.632418293,3.30E-11,9.89E-10
SCARB1,949,scavenger receptor class B member 1,48.64845757,-1.637802,0.235010093,-6.969070897,3.19E-12,1.24E-10
SCARNA16,677781,small Cajal body-specific RNA 16,0.672451717,2.255236723,0.728760441,3.094620121,0.001970651,0.006965842
SCARNA17,677769,small Cajal body-specific RNA 17,10.00682218,1.176231913,0.291518321,4.034847311,5.46E-05,0.00032521
SCARNA9,619383,small Cajal body-specific RNA 9,3.992236265,-2.259188231,0.642146111,-3.518184089,0.000434511,0.001931859
SCFD2,152579,sec1 family domain containing 2,13.1239982,-1.207760834,0.270218122,-4.469577491,7.84E-06,6.03E-05
SCGB1B2P,643719,"secretoglobin family 1B member 2, pseudogene",3.090616105,-1.058320714,0.432656567,-2.446098814,0.014441142,0.0373371
SCGB3A1,92304,secretoglobin family 3A member 1,0.894424711,-2.914970876,0.68500838,-4.255379874,2.09E-05,0.000142648
SCGN,10590,"secretagogin, EF-hand calcium binding protein",0.854017442,2.913420356,1.068631718,2.726309082,0.006404699,0.01890744
SCIMP,388325,SLP adaptor and CSK interacting membrane protein,13.14046107,-2.49807945,0.608485619,-4.105404255,4.04E-05,0.00025141
SCIN,85477,scinderin,5.552964073,-1.050316549,0.451946321,-2.323985171,0.020126289,0.049240721
SCML4,256380,Scm polycomb group protein like 4,2.023152247,-2.299248174,0.588274665,-3.908460298,9.29E-05,0.000516221
SCN3A,6328,sodium voltage-gated channel alpha subunit 3,2.444083243,-1.58835038,0.596959939,-2.660731948,0.0077971,0.022361408
SCN5A,6331,sodium voltage-gated channel alpha subunit 5,38.94896318,7.828369088,1.082899139,7.229084229,4.86E-13,2.30E-11
SCN9A,6335,sodium voltage-gated channel alpha subunit 9,4.6665001,2.106251923,0.712451678,2.956343551,0.003113101,0.010285362
SCNN1A,6337,sodium channel epithelial 1 alpha subunit,1.161864862,1.688489091,0.5120911,3.297243575,0.000976388,0.003850098
SCT,6343,secretin,1.007918529,-1.784935246,0.699882546,-2.550335418,0.010761932,0.029349734
SCUBE1,80274,"signal peptide, CUB domain and EGF like domain containing 1",12.04716504,1.561964149,0.610940142,2.556656605,0.010568349,0.028906384
SCUBE3,222663,"signal peptide, CUB domain and EGF like domain containing 3",0.837375249,2.339302749,0.858148436,2.725988478,0.006410924,0.01892351
SDCBP2-AS1,100507495,SDCBP2 antisense RNA 1,8.408807224,-1.206595513,0.264070446,-4.569218298,4.90E-06,3.98E-05
SDCBPP2,100129960,syndecan binding protein pseudogene 2,1.131851118,3.34598782,0.976194327,3.427583758,0.000608978,0.002574347
SDK2,54549,sidekick cell adhesion molecule 2,12.07287582,-3.552387221,0.761523809,-4.664840649,3.09E-06,2.66E-05
SDSL,113675,serine dehydratase like,3.349809081,3.651475354,0.538263837,6.783802113,1.17E-11,3.90E-10
SEC14L1P1,729799,SEC14 like 1 pseudogene 1,3.113071547,1.072214037,0.400141095,2.679589896,0.007371241,0.02134216
SEC22B,9554,"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)",27.03590505,-1.878216751,0.275360177,-6.82094547,9.04E-12,3.10E-10
SEC24A,10802,"SEC24 homolog A, COPII coat complex component",54.81305991,-1.325979459,0.263499682,-5.032186181,4.85E-07,5.26E-06
SEC31A,22872,"SEC31 homolog A, COPII coat complex component",203.6110152,-1.170237854,0.149760238,-7.814075815,5.54E-15,3.86E-13
SEL1L3,23231,SEL1L family member 3,450.857693,-1.939024385,0.198055676,-9.790299482,1.24E-22,3.75E-20
SELL,6402,selectin L,30.60820004,-2.495529006,0.448691768,-5.561789143,2.67E-08,4.05E-07
SEMA3A,10371,semaphorin 3A,0.988890236,3.075434401,1.123520619,2.737319057,0.006194219,0.018409433
SEMA3B,7869,semaphorin 3B,7.998464088,1.977491259,0.343373305,5.759012791,8.46E-09,1.44E-07
SEMA3F,6405,semaphorin 3F,2.859344167,2.668984354,0.544866996,4.898414425,9.66E-07,9.49E-06
SEMA3G,56920,semaphorin 3G,5.440532064,-2.183332943,0.718913751,-3.036988709,0.002389544,0.008183893
SEMA4A,64218,semaphorin 4A,201.1915682,-1.077331593,0.233409246,-4.615633744,3.92E-06,3.28E-05
SEMA7A,8482,semaphorin 7A (John Milton Hagen blood group),255.2240288,3.507308164,0.398268352,8.806394341,1.29E-18,1.79E-16
SENP1,29843,SUMO specific peptidase 1,8.830794272,-1.433465986,0.265397075,-5.401212449,6.62E-08,9.04E-07
SENP8,123228,"SUMO peptidase family member, NEDD8 specific",0.762087443,1.944735275,0.577507288,3.367464473,0.000758628,0.003106695
SEPHS1,22929,selenophosphate synthetase 1,54.87137052,-1.069495322,0.182801268,-5.85059028,4.90E-09,8.79E-08
SEPHS2,22928,selenophosphate synthetase 2,58.48130563,-1.299893478,0.262738457,-4.947480833,7.52E-07,7.70E-06
SEPSECS,51091,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase,3.200850915,-1.256625479,0.406707087,-3.089755551,0.002003213,0.007065481
SERP2,387923,stress associated endoplasmic reticulum protein family member 2,1.470912949,-2.577077369,1.025455273,-2.51310558,0.011967351,0.032081081
SERPINA1,5265,serpin family A member 1,31.40413143,-2.818240779,0.667899969,-4.219555186,2.45E-05,0.000163399
SERPINA9,327657,serpin family A member 9,6.475449335,-6.221298154,1.247617745,-4.986541895,6.15E-07,6.47E-06
SERPINE2,5270,serpin family E member 2,5.021589122,2.272203873,0.629792089,3.607863473,0.000308729,0.001438064
SERPINF1,5176,serpin family F member 1,16.46842192,-3.299786351,0.431597881,-7.645511018,2.08E-14,1.30E-12
SERPINF2,5345,serpin family F member 2,10.19068097,-1.95488785,0.367889561,-5.313789939,1.07E-07,1.39E-06
SERPINI1,5274,serpin family I member 1,15.48775597,1.305862166,0.385618047,3.386413512,0.000708126,0.002930089
SERTAD1,29950,SERTA domain containing 1,101.1850698,1.781668462,0.28126006,6.334594622,2.38E-10,5.89E-09
SERTAD2,9792,SERTA domain containing 2,78.94385604,1.174842404,0.207275315,5.668028556,1.44E-08,2.33E-07
SERTAD4-AS1,574036,SERTAD4 antisense RNA 1,0.959221018,-3.179217062,1.17325528,-2.709740256,0.006733592,0.019765192
SESN2,83667,sestrin 2,133.4973144,1.848939596,0.299982912,6.163483055,7.12E-10,1.56E-08
SESN3,143686,sestrin 3,5.433489882,-2.874727212,0.68422753,-4.201419975,2.65E-05,0.00017508
SET,6418,SET nuclear proto-oncogene,139.1157475,-1.142437535,0.199469004,-5.727393796,1.02E-08,1.70E-07
SETD9,133383,SET domain containing 9,20.0708629,1.428612526,0.256750211,5.564211684,2.63E-08,4.00E-07
SETDB2,83852,SET domain bifurcated histone lysine methyltransferase 2,28.5850386,-2.300185756,0.239908707,-9.587754384,9.00E-22,2.16E-19
SETP16,649925,SET pseudogene 16,0.539218192,1.997695026,0.616789178,3.238861993,0.001200076,0.004575775
SETP20,389217,SET pseudogene 20,1.03216553,1.949958866,0.529384613,3.683444545,0.000230103,0.001118707
SF3A3P1,170548,"splicing factor 3a, subunit 3 pseudogene 1",0.521699453,-1.975594325,0.630612507,-3.132818178,0.001731367,0.006253204
SF3B1,23451,splicing factor 3b subunit 1,157.478682,-1.211704264,0.179623899,-6.745785319,1.52E-11,4.96E-10
SFN,2810,stratifin,4.820475499,1.405451028,0.423948901,3.315142522,0.000915964,0.003650425
SGMS1,259230,sphingomyelin synthase 1,14.18297844,-1.157972826,0.330092497,-3.508025283,0.000451446,0.001996895
SGPP1,81537,sphingosine-1-phosphate phosphatase 1,7.511328032,-3.537891717,0.563397331,-6.279567761,3.40E-10,8.12E-09
SH2D3C,10044,SH2 domain containing 3C,49.64980116,-1.291568795,0.205483404,-6.285513926,3.27E-10,7.86E-09
SH2D4A,63898,SH2 domain containing 4A,5.299131118,-1.454576159,0.488162139,-2.979698839,0.002885319,0.009617453
SH2D6,284948,SH2 domain containing 6,0.624622585,1.565254039,0.574032391,2.726769541,0.006395769,0.018887981
SH2D7,646892,SH2 domain containing 7,0.999792325,2.03827078,0.739739255,2.755390856,0.005862206,0.017571389
SH3BGRL2,83699,SH3 domain binding glutamate rich protein like 2,6.041294794,1.852907086,0.467068187,3.96710189,7.28E-05,0.000417045
SH3GL1,6455,"SH3 domain containing GRB2 like 1, endophilin A2",126.2983884,1.122634693,0.162871941,6.892744589,5.47E-12,2.00E-10
SH3GL3,6457,"SH3 domain containing GRB2 like 3, endophilin A3",1.304940677,3.028935104,1.034416763,2.928157405,0.003409774,0.01109768
SH3KBP1,30011,SH3 domain containing kinase binding protein 1,198.4356805,-1.72881255,0.19176255,-9.015381524,1.96E-19,3.35E-17
SHBG,6462,sex hormone binding globulin,2.594608731,2.446448333,0.484909783,5.045161838,4.53E-07,4.96E-06
SHC4,399694,SHC adaptor protein 4,0.717971706,1.97657296,0.813529789,2.429625794,0.015114419,0.038755289
SHCBP1,79801,SHC binding and spindle associated 1,40.64362173,-1.489227146,0.40827594,-3.647599578,0.000264702,0.001260363
SHD,56961,Src homology 2 domain containing transforming protein D,0.968585708,2.865317618,0.83287646,3.440267263,0.00058114,0.002471324
SHISA8,440829,shisa family member 8,8.397554951,-1.402897429,0.589147273,-2.381233849,0.017254754,0.043317442
SHMT1,6470,serine hydroxymethyltransferase 1,32.21339293,-2.140496462,0.317635879,-6.738837161,1.60E-11,5.17E-10
SHOC2,8036,SHOC2 leucine rich repeat scaffold protein,17.10234194,-2.112148202,0.33051983,-6.390382694,1.65E-10,4.26E-09
SHPRH,257218,SNF2 histone linker PHD RING helicase,13.97715085,-1.856918545,0.266623238,-6.964578775,3.29E-12,1.27E-10
SIAH2-AS1,100874005,SIAH2 antisense RNA 1,7.280397801,1.151662327,0.39012272,2.952051411,0.003156704,0.010396913
SIGLEC1,6614,sialic acid binding Ig like lectin 1,2.565327454,-3.258628896,0.739919229,-4.404033264,1.06E-05,7.89E-05
SIGLEC10,89790,sialic acid binding Ig like lectin 10,11.42530322,-3.633397749,0.467106564,-7.778519996,7.34E-15,5.05E-13
SIGLEC14,100049587,sialic acid binding Ig like lectin 14,1.638184934,-2.668223816,0.820714345,-3.251099281,0.001149597,0.004420166
SIGLEC7,27036,sialic acid binding Ig like lectin 7,2.2204602,-3.788649134,0.916089568,-4.135675448,3.54E-05,0.000225083
SIGLEC9,27180,sialic acid binding Ig like lectin 9,1.338214581,-3.001384141,0.82234154,-3.649802418,0.000262442,0.001252064
SIK1,150094,salt inducible kinase 1,741.1151597,1.794880707,0.36636789,4.89912122,9.63E-07,9.48E-06
SIK3,23387,SIK family kinase 3,93.91019802,1.032755856,0.16788506,6.15156499,7.67E-10,1.67E-08
SIN3A,25942,SIN3 transcription regulator family member A,68.77584326,1.786719003,0.190816482,9.363546517,7.71E-21,1.64E-18
SIPA1,6494,signal-induced proliferation-associated 1,82.06074303,-1.476591592,0.185842966,-7.945372518,1.94E-15,1.47E-13
SIRPB2,284759,signal regulatory protein beta 2,1.444713339,-3.151304517,0.874804209,-3.602296932,0.000315418,0.001466402
SIRPG,55423,signal regulatory protein gamma,0.756660048,-2.875270058,0.803070126,-3.580347428,0.000343138,0.001575923
SIX4,51804,SIX homeobox 4,0.999206515,2.493711757,0.797706875,3.12610037,0.001771411,0.006372188
SKA1,220134,spindle and kinetochore associated complex subunit 1,9.102178833,-1.142898114,0.487994537,-2.342030549,0.019179145,0.0472815
SKAP1,8631,src kinase associated phosphoprotein 1,34.51050493,-1.08164839,0.299183965,-3.615328749,0.000299967,0.001403726
SKAP2,8935,src kinase associated phosphoprotein 2,44.14677025,-1.960931211,0.239877537,-8.174717964,2.97E-16,2.59E-14
SKIL,6498,SKI like proto-oncogene,58.97938894,1.248698346,0.232515105,5.370396675,7.86E-08,1.05E-06
SLA,6503,Src like adaptor,23.13684008,-1.287161745,0.448224653,-2.871688865,0.004082847,0.012962719
SLAMF6,114836,SLAM family member 6,75.31104356,-1.808977367,0.331510665,-5.456769752,4.85E-08,6.84E-07
SLC10A7,84068,solute carrier family 10 member 7,5.95890742,-1.476511654,0.357593843,-4.129018671,3.64E-05,0.000230428
SLC11A1,6556,solute carrier family 11 member 1,30.65821402,-1.079336777,0.453753902,-2.378683185,0.017374602,0.04353262
SLC12A3,6559,solute carrier family 12 member 3,25.22602068,-1.786075713,0.417845488,-4.27448845,1.92E-05,0.00013204
SLC12A7,10723,solute carrier family 12 member 7,6.167858036,-1.610427348,0.430788393,-3.738325765,0.00018525,0.000930126
SLC13A3,64849,solute carrier family 13 member 3,3.386059981,2.254233748,0.467310327,4.823847494,1.41E-06,1.32E-05
SLC13A5,284111,solute carrier family 13 member 5,3.854829524,1.030871537,0.317485917,3.246983507,0.001166351,0.004476772
SLC15A2,6565,solute carrier family 15 member 2,26.45847021,-2.185845379,0.248713784,-8.788597644,1.51E-18,2.01E-16
SLC16A3,9123,solute carrier family 16 member 3,59.49310684,-1.595338121,0.249929142,-6.383161679,1.73E-10,4.44E-09
SLC17A8,246213,solute carrier family 17 member 8,3.816468739,-3.394626085,0.553181753,-6.136547463,8.43E-10,1.83E-08
SLC18A2,6571,solute carrier family 18 member A2,0.945599176,-1.551425527,0.631755821,-2.45573602,0.014059639,0.036528695
SLC18B1,116843,solute carrier family 18 member B1,3.36457941,-1.147597537,0.469914441,-2.442141454,0.014600425,0.037696632
SLC24A3,57419,solute carrier family 24 member 3,2.822630963,3.923184768,0.693221359,5.659353567,1.52E-08,2.43E-07
SLC24A4,123041,solute carrier family 24 member 4,0.811284081,-2.679333823,0.913822413,-2.932007122,0.00336779,0.010978733
SLC25A14P1,100288343,solute carrier family 25 member 14 pseudogene 1,2.534259938,2.420180016,0.504276376,4.799312704,1.59E-06,1.47E-05
SLC25A24P1,727941,SLC25A24 pseudogene 1,3.344525139,3.350015897,0.689223711,4.860563916,1.17E-06,1.12E-05
SLC25A25,114789,solute carrier family 25 member 25,42.50491336,1.114646146,0.218288399,5.106300425,3.29E-07,3.74E-06
SLC25A26,115286,solute carrier family 25 member 26,59.70019717,1.225304004,0.15942481,7.685779926,1.52E-14,9.85E-13
SLC25A27,9481,solute carrier family 25 member 27,1.495571445,2.009648776,0.755430882,2.660268229,0.007807844,0.022389571
SLC25A30-AS1,100874259,SLC25A30 antisense RNA 1,2.570011474,1.813473035,0.529320648,3.426038722,0.000612453,0.002587681
SLC25A38,54977,solute carrier family 25 member 38,99.70352085,1.393721749,0.139763302,9.972015066,2.02E-23,7.65E-21
SLC25A40,55972,solute carrier family 25 member 40,8.101984321,-1.081564577,0.325992913,-3.317754876,0.000907441,0.003623632
SLC25A46,91137,solute carrier family 25 member 46,22.29592633,-1.528826985,0.311755101,-4.903935749,9.39E-07,9.27E-06
SLC25A5,292,solute carrier family 25 member 5,575.704089,1.09144659,0.158409282,6.890041889,5.58E-12,2.03E-10
SLC26A11,284129,solute carrier family 26 member 11,30.50956124,1.198843089,0.226311386,5.297316709,1.18E-07,1.50E-06
SLC26A2,1836,solute carrier family 26 member 2,15.64560217,-1.743497265,0.27600503,-6.316903949,2.67E-10,6.55E-09
SLC28A2,9153,solute carrier family 28 member 2,0.877213569,2.501437563,1.078571288,2.319213937,0.020383439,0.049759331
SLC29A2,3177,solute carrier family 29 member 2,7.922747148,-2.288193577,0.41092037,-5.568459837,2.57E-08,3.92E-07
SLC2A3,6515,solute carrier family 2 member 3,51.66154585,-2.287663574,0.377931137,-6.053122771,1.42E-09,2.91E-08
SLC2A6,11182,solute carrier family 2 member 6,53.2412712,-1.051160398,0.169981994,-6.183951433,6.25E-10,1.39E-08
SLC2A9,56606,solute carrier family 2 member 9,3.343723163,1.149925918,0.440314212,2.611603,0.009011884,0.02526518
SLC30A6,55676,solute carrier family 30 member 6,13.44986777,-1.555365863,0.256680333,-6.059544347,1.37E-09,2.81E-08
SLC30A7,148867,solute carrier family 30 member 7,31.96930852,-1.521161164,0.21670585,-7.019474392,2.23E-12,8.96E-11
SLC33A1,9197,solute carrier family 33 member 1,59.86171053,-1.495251173,0.222723275,-6.713493121,1.90E-11,6.05E-10
SLC35A2,7355,solute carrier family 35 member A2,111.0553751,1.71429227,0.25171101,6.810557354,9.72E-12,3.30E-10
SLC35A5,55032,solute carrier family 35 member A5,14.403996,-1.157284535,0.380222333,-3.043704785,0.002336843,0.00803634
SLC35B3,51000,solute carrier family 35 member B3,21.12211269,-1.916288211,0.253670262,-7.554248562,4.21E-14,2.45E-12
SLC35D1,23169,solute carrier family 35 member D1,57.25250962,-1.567663664,0.256966099,-6.100663353,1.06E-09,2.23E-08
SLC35E2B,728661,solute carrier family 35 member E2B,27.53939631,-1.545186524,0.215044033,-7.185442463,6.70E-13,3.10E-11
SLC35F3,148641,solute carrier family 35 member F3,0.583996079,2.279570841,0.949128664,2.40175113,0.016316805,0.041343982
SLC35F5,80255,solute carrier family 35 member F5,16.24018295,-1.44235856,0.292084318,-4.938158165,7.89E-07,8.01E-06
SLC35G2,80723,solute carrier family 35 member G2,10.81911415,1.381348755,0.496401943,2.782722298,0.005390492,0.016380364
SLC38A1,81539,solute carrier family 38 member 1,72.57298052,-1.1634551,0.254703303,-4.567883841,4.93E-06,4.00E-05
SLC38A4,55089,solute carrier family 38 member 4,1.358931614,2.192950138,0.830985987,2.638973669,0.008315744,0.02361683
SLC38A7,55238,solute carrier family 38 member 7,21.63190537,-1.064067255,0.302029593,-3.523056287,0.000426601,0.001901225
SLC38A9,153129,solute carrier family 38 member 9,10.9057899,-1.739213059,0.321213853,-5.414502031,6.15E-08,8.45E-07
SLC3A2,6520,solute carrier family 3 member 2,560.91422,1.055201611,0.156234229,6.753972015,1.44E-11,4.72E-10
